reading_id,machine_id,timestamp,vibration,temperature,service_ticket_opened,failure_next_24h
R-001197,M-025,2023-02-19 21:00:00,5.0018,74.922,0,0
R-001198,M-025,2023-02-19 22:00:00,4.2985,80.732,0,0
R-001199,M-025,2023-02-19 23:00:00,4.2394,76.072,0,0
R-001200,M-025,2023-02-20 00:00:00,3.8167,78.539,1,1
R-001201,M-025,2023-02-20 01:00:00,4.9621,72.475,0,0
R-001202,M-025,2023-02-20 02:00:00,3.6495,76.998,0,0
R-001203,M-025,2023-02-20 03:00:00,5.3702,70.236,0,0
R-001204,M-025,2023-02-20 04:00:00,4.0537,76.694,0,0
R-001205,M-025,2023-02-20 05:00:00,3.9412,77.123,0,0
R-001206,M-025,2023-02-20 06:00:00,4.9263,76.609,0,0
R-001207,M-025,2023-02-20 07:00:00,4.2284,85.011,0,0
R-001208,M-025,2023-02-20 08:00:00,4.7245,75.666,1,1
R-001209,M-025,2023-02-20 09:00:00,4.2372,73.382,0,0
R-001210,M-025,2023-02-20 10:00:00,4.0615,73.748,0,0
R-001211,M-025,2023-02-20 11:00:00,4.6262,69.999,1,1
R-001212,M-025,2023-02-20 12:00:00,3.4355,71.526,0,0
R-001213,M-025,2023-02-20 13:00:00,4.0625,75.118,0,0
R-001214,M-025,2023-02-20 14:00:00,4.1136,72.263,0,0
R-001215,M-025,2023-02-20 15:00:00,3.9622,77.741,0,0
R-001216,M-025,2023-02-20 16:00:00,4.0006,78.721,0,0
R-001217,M-025,2023-02-20 17:00:00,5.0467,82.482,1,1
R-001218,M-025,2023-02-20 18:00:00,4.5424,83.074,0,0
R-001219,M-025,2023-02-20 19:00:00,3.373,73.779,1,1
R-001220,M-025,2023-02-20 20:00:00,5.2442,75.112,0,0
R-001221,M-025,2023-02-20 21:00:00,4.7773,73.429,0,0
R-001222,M-026,2023-02-20 22:00:00,5.2019,69.784,0,0
R-001223,M-026,2023-02-20 23:00:00,4.1828,69.906,0,0
R-001224,M-026,2023-02-21 00:00:00,4.2997,77.721,1,1
R-001225,M-026,2023-02-21 01:00:00,4.4168,73.734,1,1
R-001226,M-026,2023-02-21 02:00:00,4.6907,82.688,1,1
R-001227,M-026,2023-02-21 03:00:00,4.0155,75.617,0,0
R-001228,M-026,2023-02-21 04:00:00,4.1505,68.597,0,0
R-001229,M-026,2023-02-21 05:00:00,3.9399,76.043,0,0
R-001230,M-026,2023-02-21 06:00:00,4.8093,73.605,0,0
R-001231,M-026,2023-02-21 07:00:00,4.2814,70.247,0,0
R-001232,M-026,2023-02-21 08:00:00,4.4866,76.074,0,0
R-001233,M-026,2023-02-21 09:00:00,4.3619,80.6,1,1
R-001234,M-026,2023-02-21 10:00:00,4.5676,71.483,0,0
R-001235,M-026,2023-02-21 11:00:00,4.115,71.629,0,0
R-001236,M-026,2023-02-21 12:00:00,4.7482,76.116,0,0
R-001237,M-026,2023-02-21 13:00:00,3.697,73.791,0,0
R-001238,M-026,2023-02-21 14:00:00,4.2086,76.36,1,1
R-001239,M-026,2023-02-21 15:00:00,3.956,76.791,0,0
R-001240,M-026,2023-02-21 16:00:00,4.0459,79.24,0,0
R-001241,M-026,2023-02-21 17:00:00,5.0056,67.623,0,0
R-001242,M-026,2023-02-21 18:00:00,5.238,72.685,0,0
R-001243,M-026,2023-02-21 19:00:00,4.2829,83.105,0,0
R-001244,M-026,2023-02-21 20:00:00,3.5982,81.203,0,0
R-001245,M-026,2023-02-21 21:00:00,4.2751,76.158,0,0
R-001246,M-026,2023-02-21 22:00:00,5.3793,75.699,1,1
R-001247,M-026,2023-02-21 23:00:00,4.6577,71.022,1,1
R-001248,M-026,2023-02-22 00:00:00,4.2288,73.706,1,1
R-001249,M-026,2023-02-22 01:00:00,4.1076,81.242,1,1
R-001250,M-026,2023-02-22 02:00:00,5.2439,71.84,0,0
R-001251,M-026,2023-02-22 03:00:00,4.4132,71.645,0,0
R-001252,M-026,2023-02-22 04:00:00,4.886,76.89,0,0
R-001253,M-026,2023-02-22 05:00:00,4.3681,77.311,0,0
R-001254,M-026,2023-02-22 06:00:00,4.4029,78.673,0,0
R-001255,M-026,2023-02-22 07:00:00,4.2074,81.638,0,0
R-001256,M-026,2023-02-22 08:00:00,4.0171,75.117,0,0
R-001257,M-026,2023-02-22 09:00:00,4.2094,74.882,1,1
R-001258,M-026,2023-02-22 10:00:00,4.4277,77.361,0,0
R-001259,M-026,2023-02-22 11:00:00,3.929,75.38,0,0
R-001260,M-026,2023-02-22 12:00:00,4.5855,69.843,0,0
R-001261,M-026,2023-02-22 13:00:00,5.1079,80.369,1,1
R-001262,M-026,2023-02-22 14:00:00,4.8355,70.088,0,0
R-001263,M-026,2023-02-22 15:00:00,4.3098,73.892,0,0
R-001264,M-026,2023-02-22 16:00:00,3.5309,72.598,0,0
R-001265,M-026,2023-02-22 17:00:00,4.9946,77.494,0,0
R-001266,M-026,2023-02-22 18:00:00,4.5727,72.462,0,0
R-001267,M-026,2023-02-22 19:00:00,4.6975,69.268,0,0
R-001268,M-026,2023-02-22 20:00:00,4.9184,76.957,1,1
R-001269,M-027,2023-02-22 21:00:00,5.4013,74.22,0,0
R-001270,M-027,2023-02-22 22:00:00,5.427,73.979,1,1
R-001271,M-027,2023-02-22 23:00:00,4.7612,69.401,0,0
R-001272,M-027,2023-02-23 00:00:00,4.6022,72.868,0,0
R-001273,M-027,2023-02-23 01:00:00,4.257,73.474,0,0
R-001274,M-027,2023-02-23 02:00:00,4.7344,74.98,0,0
R-001275,M-027,2023-02-23 03:00:00,4.5598,79.132,0,0
R-001276,M-027,2023-02-23 04:00:00,4.6103,70.487,0,0
R-001277,M-027,2023-02-23 05:00:00,4.2005,75.724,0,0
R-001278,M-027,2023-02-23 06:00:00,4.572,77.518,1,1
R-001279,M-027,2023-02-23 07:00:00,3.9291,82.021,0,0
R-001280,M-027,2023-02-23 08:00:00,5.1163,74.627,0,0
R-001281,M-027,2023-02-23 09:00:00,4.8364,74.633,0,0
R-001282,M-027,2023-02-23 10:00:00,4.7494,75.998,0,0
R-001283,M-027,2023-02-23 11:00:00,5.1051,70.252,0,0
R-001284,M-027,2023-02-23 12:00:00,4.0308,69.106,0,0
R-001285,M-027,2023-02-23 13:00:00,5.1625,75.04,0,0
R-001286,M-027,2023-02-23 14:00:00,4.3802,79.396,0,0
R-001287,M-027,2023-02-23 15:00:00,4.5163,79.797,1,1
R-001288,M-027,2023-02-23 16:00:00,3.3667,69.538,0,0
R-001289,M-027,2023-02-23 17:00:00,4.5924,76.932,1,1
R-001290,M-027,2023-02-23 18:00:00,4.4745,76.529,0,0
R-001291,M-027,2023-02-23 19:00:00,4.8125,71.422,0,0
R-001292,M-027,2023-02-23 20:00:00,4.1159,74.269,0,0
R-001293,M-027,2023-02-23 21:00:00,4.0533,72.731,0,0
R-001294,M-027,2023-02-23 22:00:00,4.2694,80.554,0,0
R-001295,M-027,2023-02-23 23:00:00,4.3666,70.659,0,0
R-001296,M-027,2023-02-24 00:00:00,5.0477,79.276,0,0
R-001297,M-027,2023-02-24 01:00:00,5.1662,72.689,0,0
R-001298,M-027,2023-02-24 02:00:00,4.4043,70.067,0,0
R-001299,M-027,2023-02-24 03:00:00,4.4314,84.912,0,0
R-001300,M-027,2023-02-24 04:00:00,4.7715,71.773,0,0
R-001301,M-027,2023-02-24 05:00:00,4.9573,72.701,1,1
R-001302,M-027,2023-02-24 06:00:00,4.7675,76.924,0,0
R-001303,M-027,2023-02-24 07:00:00,4.6045,78.592,0,0
R-001304,M-027,2023-02-24 08:00:00,4.6446,75.912,0,0
R-001305,M-027,2023-02-24 09:00:00,4.6847,76.403,0,0
R-001306,M-027,2023-02-24 10:00:00,4.106,80.259,0,0
R-001307,M-027,2023-02-24 11:00:00,4.9157,73.143,1,1
R-001308,M-027,2023-02-24 12:00:00,3.9326,73.88,0,0
R-001309,M-027,2023-02-24 13:00:00,4.0243,82.344,0,0
R-001310,M-027,2023-02-24 14:00:00,3.6133,78.033,1,1
R-001311,M-027,2023-02-24 15:00:00,4.0783,67.633,0,0
R-001312,M-027,2023-02-24 16:00:00,4.0163,67.701,0,0
R-001313,M-027,2023-02-24 17:00:00,4.3479,74.357,0,0
R-001314,M-027,2023-02-24 18:00:00,4.5508,82.64,0,0
R-001315,M-027,2023-02-24 19:00:00,3.5829,80.38,0,0
R-001316,M-028,2023-02-24 20:00:00,4.3768,78.339,0,0
R-001317,M-028,2023-02-24 21:00:00,3.5753,84.13,1,1
R-001318,M-028,2023-02-24 22:00:00,3.853,78.628,0,0
R-001319,M-028,2023-02-24 23:00:00,3.5357,81.706,0,0
R-001320,M-028,2023-02-25 00:00:00,4.7892,79.035,1,1
R-001321,M-028,2023-02-25 01:00:00,4.6829,79.423,1,1
R-001322,M-028,2023-02-25 02:00:00,4.0858,76.179,0,0
R-001323,M-028,2023-02-25 03:00:00,3.9408,69.024,0,0
R-001324,M-028,2023-02-25 04:00:00,3.9301,74.36,0,0
R-001325,M-028,2023-02-25 05:00:00,4.1462,75.88,0,0
R-001326,M-028,2023-02-25 06:00:00,3.9105,82.724,0,0
R-001327,M-028,2023-02-25 07:00:00,3.5298,72.776,0,0
R-001328,M-028,2023-02-25 08:00:00,4.7594,75.582,0,0
R-001329,M-028,2023-02-25 09:00:00,3.9621,77.964,0,0
R-001330,M-028,2023-02-25 10:00:00,4.2768,79.389,0,0
R-001331,M-028,2023-02-25 11:00:00,4.2389,85.39,0,0
R-001332,M-028,2023-02-25 12:00:00,4.1966,76.611,1,1
R-001333,M-028,2023-02-25 13:00:00,4.3536,79.299,0,0
R-001334,M-028,2023-02-25 14:00:00,4.4605,72.822,0,0
R-001335,M-028,2023-02-25 15:00:00,4.6081,77.241,0,0
R-001336,M-028,2023-02-25 16:00:00,4.5675,77.428,0,0
R-001337,M-028,2023-02-25 17:00:00,5.0684,75.239,0,0
R-001338,M-028,2023-02-25 18:00:00,3.9923,78.766,0,0
R-001339,M-028,2023-02-25 19:00:00,4.6979,68.589,0,0
R-001340,M-028,2023-02-25 20:00:00,3.8591,75.436,0,0
R-001341,M-028,2023-02-25 21:00:00,3.5123,76.745,0,0
R-001342,M-028,2023-02-25 22:00:00,4.5814,74.811,1,1
R-001343,M-028,2023-02-25 23:00:00,4.9304,79.398,0,0
R-001344,M-028,2023-02-26 00:00:00,4.469,80.851,0,0
R-001345,M-028,2023-02-26 01:00:00,5.4861,72.611,0,0
R-001346,M-028,2023-02-26 02:00:00,5.0203,77.038,0,0
R-001347,M-028,2023-02-26 03:00:00,5.4659,77.085,0,0
R-001348,M-028,2023-02-26 04:00:00,4.4659,74.209,0,0
R-001349,M-028,2023-02-26 05:00:00,4.376,68.443,0,0
R-001350,M-028,2023-02-26 06:00:00,5.3328,83.999,1,1
R-001351,M-028,2023-02-26 07:00:00,3.2227,80.752,0,0
R-001352,M-028,2023-02-26 08:00:00,4.1732,76.185,1,1
R-001353,M-028,2023-02-26 09:00:00,4.4226,77.589,0,0
R-001354,M-028,2023-02-26 10:00:00,4.7718,75.281,0,0
R-001355,M-028,2023-02-26 11:00:00,4.2184,81.578,0,0
R-001356,M-028,2023-02-26 12:00:00,4.9011,80.02,0,0
R-001357,M-028,2023-02-26 13:00:00,3.9787,84.491,0,0
R-001358,M-028,2023-02-26 14:00:00,5.3778,82.059,1,1
R-001359,M-028,2023-02-26 15:00:00,5.1646,78.677,0,0
R-001360,M-028,2023-02-26 16:00:00,4.7101,71.975,0,0
R-001361,M-028,2023-02-26 17:00:00,5.3775,78.758,0,0
R-001362,M-028,2023-02-26 18:00:00,5.2769,71.089,0,0
R-001363,M-029,2023-02-26 19:00:00,3.81,77.835,0,0
R-001364,M-029,2023-02-26 20:00:00,4.4462,77.056,0,0
R-001365,M-029,2023-02-26 21:00:00,4.9865,76.315,1,1
R-001366,M-029,2023-02-26 22:00:00,5.3475,82.721,0,0
R-001367,M-029,2023-02-26 23:00:00,5.1692,74.685,0,0
R-001368,M-029,2023-02-27 00:00:00,4.9166,79.153,1,1
R-001369,M-029,2023-02-27 01:00:00,3.3546,77.357,0,0
R-001370,M-029,2023-02-27 02:00:00,4.6559,70.816,1,1
R-001371,M-029,2023-02-27 03:00:00,3.6098,73.978,0,0
R-001372,M-029,2023-02-27 04:00:00,4.542,78.235,1,1
R-001373,M-029,2023-02-27 05:00:00,4.1456,81.584,0,0
R-001374,M-029,2023-02-27 06:00:00,4.5367,70.605,1,1
R-001375,M-029,2023-02-27 07:00:00,4.8553,75.013,0,0
R-001376,M-029,2023-02-27 08:00:00,5.0765,72.821,1,1
R-001377,M-029,2023-02-27 09:00:00,4.9407,74.547,0,0
R-001378,M-029,2023-02-27 10:00:00,5.0595,73.57,0,0
R-001379,M-029,2023-02-27 11:00:00,4.6899,79.274,0,0
R-001380,M-029,2023-02-27 12:00:00,4.3785,71.524,0,0
R-001381,M-029,2023-02-27 13:00:00,5.0793,77.339,1,1
R-001382,M-029,2023-02-27 14:00:00,4.6774,73.069,0,0
R-001383,M-029,2023-02-27 15:00:00,4.9006,77.195,0,0
R-001384,M-029,2023-02-27 16:00:00,4.1872,77.798,1,1
R-001385,M-029,2023-02-27 17:00:00,5.2266,76.506,1,1
R-001386,M-029,2023-02-27 18:00:00,5.1417,75.959,0,0
R-001387,M-029,2023-02-27 19:00:00,4.1238,76.827,0,0
R-001388,M-029,2023-02-27 20:00:00,4.2495,76.156,0,0
R-001389,M-029,2023-02-27 21:00:00,4.6522,76.4,0,0
R-001390,M-029,2023-02-27 22:00:00,3.8233,79.757,0,0
R-001391,M-029,2023-02-27 23:00:00,5.3333,77.403,0,0
R-001392,M-029,2023-02-28 00:00:00,4.5196,70.265,0,0
R-001393,M-029,2023-02-28 01:00:00,4.7165,74.569,0,0
R-001394,M-029,2023-02-28 02:00:00,4.2976,71.744,0,0
R-001395,M-029,2023-02-28 03:00:00,4.972,79.518,1,1
R-001396,M-029,2023-02-28 04:00:00,5.3482,77.436,0,0
R-001397,M-029,2023-02-28 05:00:00,3.8907,82.378,0,0
R-001398,M-029,2023-02-28 06:00:00,5.0137,78.7,0,0
R-001399,M-029,2023-02-28 07:00:00,5.5919,68.581,0,0
