application_id,customer_id,application_date,annual_income,debt_ratio,late_payments,collection_status,defaulted
APP-001095,CUS-00365,2024-12-31,46961.12,0.2702,0,current,0
APP-001096,CUS-00365,2025-01-01,29551.45,0.0381,1,current,0
APP-001097,CUS-00365,2025-01-02,100503.81,0.5346,1,current,0
APP-001098,CUS-00366,2025-01-03,113451.41,0.5088,1,sent_to_collections,1
APP-001099,CUS-00366,2025-01-04,20783.03,0.4276,1,sent_to_collections,1
APP-001100,CUS-00366,2025-01-05,45972.92,0.4723,1,sent_to_collections,1
APP-001101,CUS-00367,2025-01-06,124125.38,0.3469,1,sent_to_collections,1
APP-001102,CUS-00367,2025-01-07,57111.13,0.6597,2,sent_to_collections,1
APP-001103,CUS-00367,2025-01-08,44332.67,0.3361,0,current,0
APP-001104,CUS-00368,2025-01-09,36547.73,0.3831,2,sent_to_collections,1
APP-001105,CUS-00368,2025-01-10,31459.7,0.3129,1,sent_to_collections,1
APP-001106,CUS-00368,2025-01-11,36474.49,0.1573,0,sent_to_collections,1
APP-001107,CUS-00369,2025-01-12,31325.0,0.3023,2,sent_to_collections,1
APP-001108,CUS-00369,2025-01-13,56117.82,0.1426,1,sent_to_collections,1
APP-001109,CUS-00369,2025-01-14,33551.3,0.2611,4,sent_to_collections,1
APP-001110,CUS-00370,2025-01-15,32908.35,0.5668,2,sent_to_collections,1
APP-001111,CUS-00370,2025-01-16,23365.78,0.3351,1,current,0
APP-001112,CUS-00370,2025-01-17,39249.13,0.428,4,sent_to_collections,1
APP-001113,CUS-00371,2025-01-18,26839.91,0.2498,0,sent_to_collections,1
APP-001114,CUS-00371,2025-01-19,36999.6,0.5009,0,current,0
APP-001115,CUS-00371,2025-01-20,64139.58,0.2055,0,current,0
APP-001116,CUS-00372,2025-01-21,47318.95,0.476,0,sent_to_collections,1
APP-001117,CUS-00372,2025-01-22,50368.76,0.2839,1,sent_to_collections,1
APP-001118,CUS-00372,2025-01-23,47110.02,0.5679,5,sent_to_collections,1
APP-001119,CUS-00373,2025-01-24,41217.95,0.1647,1,current,0
APP-001120,CUS-00373,2025-01-25,37899.84,0.5051,0,sent_to_collections,1
APP-001121,CUS-00373,2025-01-26,34943.48,0.3765,0,current,0
APP-001122,CUS-00374,2025-01-27,56477.78,0.7465,1,sent_to_collections,1
APP-001123,CUS-00374,2025-01-28,24639.15,0.3053,2,current,0
APP-001124,CUS-00374,2025-01-29,73374.02,0.5876,5,sent_to_collections,1
APP-001125,CUS-00375,2025-01-30,40755.05,0.4669,1,sent_to_collections,1
APP-001126,CUS-00375,2025-01-31,28655.05,0.2172,5,current,0
APP-001127,CUS-00375,2025-02-01,32205.23,0.074,2,current,0
APP-001128,CUS-00376,2025-02-02,29594.81,0.4855,0,current,0
APP-001129,CUS-00376,2025-02-03,43135.13,0.1561,2,current,0
APP-001130,CUS-00376,2025-02-04,29055.72,0.6478,5,sent_to_collections,1
APP-001131,CUS-00377,2025-02-05,67101.32,0.1727,2,sent_to_collections,1
APP-001132,CUS-00377,2025-02-06,28233.44,0.3016,0,sent_to_collections,1
APP-001133,CUS-00377,2025-02-07,14434.34,0.5165,2,sent_to_collections,1
APP-001134,CUS-00378,2025-02-08,28884.22,0.2412,1,current,0
APP-001135,CUS-00378,2025-02-09,16255.16,0.4931,1,sent_to_collections,1
APP-001136,CUS-00378,2025-02-10,39421.2,0.4573,1,sent_to_collections,1
APP-001137,CUS-00379,2025-02-11,64642.09,0.3787,0,sent_to_collections,1
APP-001138,CUS-00379,2025-02-12,53717.38,0.1494,1,current,0
APP-001139,CUS-00379,2025-02-13,21984.32,0.4723,1,sent_to_collections,1
APP-001140,CUS-00380,2025-02-14,28480.79,0.2822,5,current,0
APP-001141,CUS-00380,2025-02-15,89356.13,0.0418,3,current,0
APP-001142,CUS-00380,2025-02-16,46320.05,0.4681,0,sent_to_collections,1
APP-001143,CUS-00381,2025-02-17,40209.29,0.3746,1,current,0
APP-001144,CUS-00381,2025-02-18,64552.11,0.0554,2,sent_to_collections,1
APP-001145,CUS-00381,2025-02-19,121022.71,0.3179,5,current,0
APP-001146,CUS-00382,2025-02-20,71930.67,0.464,1,sent_to_collections,1
APP-001147,CUS-00382,2025-02-21,42733.43,0.2747,1,current,0
APP-001148,CUS-00382,2025-02-22,47080.29,0.6097,4,sent_to_collections,1
APP-001149,CUS-00383,2025-02-23,52980.86,0.448,1,sent_to_collections,1
APP-001150,CUS-00383,2025-02-24,30463.54,0.1574,5,current,0
APP-001151,CUS-00383,2025-02-25,24923.74,0.6675,2,sent_to_collections,1
APP-001152,CUS-00384,2025-02-26,41093.37,0.2721,1,sent_to_collections,1
APP-001153,CUS-00384,2025-02-27,26206.3,0.4153,1,sent_to_collections,1
APP-001154,CUS-00384,2025-02-28,39039.99,0.5191,5,sent_to_collections,1
APP-001155,CUS-00385,2025-03-01,41908.98,0.4924,2,current,0
APP-001156,CUS-00385,2025-03-02,115089.66,0.1948,0,current,0
APP-001157,CUS-00385,2025-03-03,27365.2,0.2988,0,current,0
APP-001158,CUS-00386,2025-03-04,37994.43,0.3565,1,sent_to_collections,1
APP-001159,CUS-00386,2025-03-05,37274.46,0.0787,1,current,0
APP-001160,CUS-00386,2025-03-06,48863.68,0.2222,3,current,0
APP-001161,CUS-00387,2025-03-07,64281.42,0.5463,2,sent_to_collections,1
APP-001162,CUS-00387,2025-03-08,32185.86,0.0936,1,current,0
APP-001163,CUS-00387,2025-03-09,27733.37,0.1718,0,current,0
APP-001164,CUS-00388,2025-03-10,19181.09,0.2047,2,current,0
APP-001165,CUS-00388,2025-03-11,26455.2,0.1307,0,current,0
APP-001166,CUS-00388,2025-03-12,51092.77,0.3081,1,sent_to_collections,1
APP-001167,CUS-00389,2025-03-13,40967.78,0.8795,1,sent_to_collections,1
APP-001168,CUS-00389,2025-03-14,25413.98,0.5003,2,sent_to_collections,1
APP-001169,CUS-00389,2025-03-15,33936.78,0.6995,0,sent_to_collections,1
APP-001170,CUS-00390,2025-03-16,40707.3,0.4162,1,sent_to_collections,1
APP-001171,CUS-00390,2025-03-17,50345.05,0.6898,2,sent_to_collections,1
APP-001172,CUS-00390,2025-03-18,30729.32,0.4337,2,sent_to_collections,1
APP-001173,CUS-00391,2025-03-19,35857.28,0.615,3,sent_to_collections,1
APP-001174,CUS-00391,2025-03-20,17706.81,0.4844,2,sent_to_collections,1
APP-001175,CUS-00391,2025-03-21,23905.8,0.5685,0,sent_to_collections,1
APP-001176,CUS-00392,2025-03-22,83114.3,0.1133,2,current,0
APP-001177,CUS-00392,2025-03-23,14992.97,0.3037,3,current,0
APP-001178,CUS-00392,2025-03-24,34474.97,0.4479,1,sent_to_collections,1
APP-001179,CUS-00393,2025-03-25,44295.54,0.1782,4,sent_to_collections,1
APP-001180,CUS-00393,2025-03-26,33912.63,0.3375,2,current,0
APP-001181,CUS-00393,2025-03-27,27898.53,0.4911,0,current,0
APP-001182,CUS-00394,2025-03-28,39046.74,0.4667,1,current,0
APP-001183,CUS-00394,2025-03-29,40045.26,0.1441,0,current,0
APP-001184,CUS-00394,2025-03-30,38678.81,0.3377,5,current,0
APP-001185,CUS-00395,2025-03-31,17240.72,0.2667,0,current,0
APP-001186,CUS-00395,2025-04-01,37559.0,0.2721,3,sent_to_collections,1
APP-001187,CUS-00395,2025-04-02,27315.22,0.2015,2,current,0
APP-001188,CUS-00396,2025-04-03,31367.23,0.0705,4,current,0
APP-001189,CUS-00396,2025-04-04,44450.82,0.274,1,sent_to_collections,1
APP-001190,CUS-00396,2025-04-05,53547.69,0.1866,4,current,0
APP-001191,CUS-00397,2025-04-06,60087.06,0.5916,0,current,0
APP-001192,CUS-00397,2025-04-07,32100.09,0.2358,2,sent_to_collections,1
APP-001193,CUS-00397,2025-04-08,60827.74,0.2761,3,sent_to_collections,1
APP-001194,CUS-00398,2025-04-09,68062.21,0.6266,1,current,0
APP-001195,CUS-00398,2025-04-10,66935.66,0.2081,2,current,0
APP-001196,CUS-00398,2025-04-11,75011.41,0.7161,3,sent_to_collections,1
APP-001197,CUS-00399,2025-04-12,37588.1,0.6851,2,sent_to_collections,1
APP-001198,CUS-00399,2025-04-13,37109.96,0.5588,0,sent_to_collections,1
APP-001199,CUS-00399,2025-04-14,58178.6,0.3593,2,current,0
